chr	start	end	samples
scaffold-ma1	232528036	232528241	RVG1_RVG4
scaffold-ma1	232552569	232552694	RVG1_RVG4
scaffold-ma1	232556020	232556356	RVG11_RVG1_RVG4
scaffold-ma1	232598232	232598723	RVG11_RVG1_RVG4
scaffold-ma1	232599725	232599919	RVG11_RVG1
scaffold-ma1	232750749	232751119	RVG11_RVG1_RVG4
scaffold-ma1	232786631	232786880	RVG11_RVG1_RVG4
scaffold-ma1	232846706	232846919	RVG11_RVG4
scaffold-ma1	232976641	232976851	RVG11_RVG1_RVG4
scaffold-ma1	233066108	233066652	RVG11_RVG1_RVG4
scaffold-ma1	233066892	233067260	RVG11_RVG1_RVG4
scaffold-ma1	233100631	233101012	RVG11_RVG1_RVG4
scaffold-ma1	233103636	233103941	RVG11_RVG1_RVG4
scaffold-ma1	233119551	233119661	RVG11_RVG4
scaffold-ma1	233120648	233121161	RVG11_RVG1_RVG4
scaffold-ma1	233126313	233126911	RVG11_RVG1_RVG4
scaffold-ma1	233155499	233155866	RVG11_RVG1_RVG4
scaffold-ma1	233159404	233159531	RVG1_RVG4
scaffold-ma1	233164212	233164387	RVG11_RVG4
scaffold-ma1	233167897	233168102	RVG11_RVG1_RVG4
scaffold-ma1	233340934	233341082	RVG1_RVG4
scaffold-ma1	233453893	233454031	RVG11_RVG1_RVG4
scaffold-ma1	233458400	233458746	RVG11_RVG1_RVG4
scaffold-ma1	233578346	233578513	RVG11_RVG1_RVG4
scaffold-ma1	233578742	233579183	RVG11_RVG11_RVG4
scaffold-ma1	233594876	233595160	RVG11_RVG1_RVG4
scaffold-ma1	233663034	233663527	RVG11_RVG1_RVG4
scaffold-ma1	233705055	233705372	RVG11_RVG1_RVG4
scaffold-ma1	233707075	233707335	RVG11_RVG4
scaffold-ma1	233717911	233718094	RVG11_RVG1_RVG4
scaffold-ma1	233727674	233727879	RVG11_RVG1_RVG4
scaffold-ma1	233738532	233738783	RVG11_RVG1_RVG4
scaffold-ma1	233815669	233815785	RVG1_RVG4
scaffold-ma1	233821430	233821573	RVG1_RVG4
scaffold-ma1	233831688	233832466	RVG11_RVG1_RVG1_RVG4_RVG4
scaffold-ma1	233886931	233887586	RVG11_RVG1_RVG4
scaffold-ma1	233930817	233931037	RVG1_RVG4
scaffold-ma1	233955716	233955911	RVG11_RVG1
scaffold-ma1	234018119	234018426	RVG11_RVG1_RVG4
scaffold-ma1	234049354	234049643	RVG11_RVG1_RVG4
scaffold-ma1	234050837	234050994	RVG11_RVG1
scaffold-ma1	234064467	234065040	RVG11_RVG1_RVG4
scaffold-ma1	234070893	234071312	RVG11_RVG1_RVG4
scaffold-ma1	234082708	234083162	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	234099070	234099242	RVG11_RVG1_RVG4
scaffold-ma1	234131960	234132303	RVG11_RVG1_RVG4
scaffold-ma1	234225426	234226069	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	234249480	234249593	RVG1_RVG4
scaffold-ma1	234250625	234250879	RVG11_RVG1_RVG4
scaffold-ma1	234256397	234256734	RVG11_RVG1_RVG4
scaffold-ma1	234263904	234264057	RVG11_RVG1_RVG4
scaffold-ma1	234269746	234269985	RVG11_RVG1_RVG4
scaffold-ma1	234285383	234285626	RVG11_RVG1_RVG4
scaffold-ma1	234286850	234287316	RVG11_RVG1_RVG4
scaffold-ma1	234295106	234295433	RVG11_RVG1_RVG4
scaffold-ma1	234299884	234300067	RVG11_RVG4
scaffold-ma1	234300328	234300802	RVG11_RVG1_RVG4
scaffold-ma1	234314541	234314975	RVG11_RVG1_RVG4
scaffold-ma1	234329310	234329474	RVG11_RVG1
scaffold-ma1	234357080	234357487	RVG11_RVG1_RVG4
scaffold-ma1	234361419	234361823	RVG1_RVG4
scaffold-ma1	234382278	234382447	RVG11_RVG4
scaffold-ma1	234384103	234384351	RVG11_RVG1_RVG4
scaffold-ma1	234387472	234387641	RVG11_RVG1_RVG4
scaffold-ma1	234396325	234396759	RVG11_RVG1_RVG4
scaffold-ma1	234404075	234404300	RVG11_RVG1_RVG4
scaffold-ma1	234404994	234405351	RVG11_RVG1_RVG4
scaffold-ma1	234407607	234407849	RVG11_RVG4
scaffold-ma1	234414921	234415106	RVG11_RVG4
scaffold-ma1	234416803	234417027	RVG11_RVG1_RVG4
scaffold-ma1	234449919	234450141	RVG11_RVG1_RVG4
scaffold-ma1	234453671	234454062	RVG11_RVG1_RVG4
scaffold-ma1	234516261	234516747	RVG11_RVG4
scaffold-ma1	234527235	234528333	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	234557807	234558075	RVG11_RVG1_RVG4
scaffold-ma1	234560475	234560729	RVG11_RVG1_RVG4
scaffold-ma1	234633442	234633981	RVG11_RVG1_RVG4
scaffold-ma1	234649129	234649380	RVG11_RVG1_RVG4
scaffold-ma1	234695585	234695983	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	234703161	234703518	RVG11_RVG1_RVG4
scaffold-ma1	234736434	234737133	RVG11_RVG1_RVG4
scaffold-ma1	234782378	234782573	RVG11_RVG1_RVG4
scaffold-ma1	234857479	234858041	RVG11_RVG1_RVG4
scaffold-ma1	234914544	234914692	RVG11_RVG1
scaffold-ma1	234924174	234924347	RVG11_RVG1
scaffold-ma1	234926130	234926257	RVG11_RVG1
scaffold-ma1	234926468	234926682	RVG1_RVG4
scaffold-ma1	234974267	234974627	RVG11_RVG1_RVG4
scaffold-ma1	234989573	234990223	RVG11_RVG1_RVG4
scaffold-ma1	234997986	234998094	RVG1_RVG4
scaffold-ma1	235006224	235006514	RVG11_RVG1_RVG4
scaffold-ma1	235022516	235022677	RVG11_RVG1_RVG4
scaffold-ma1	235061864	235062357	RVG11_RVG1_RVG4
scaffold-ma1	235071025	235071266	RVG11_RVG1
scaffold-ma1	235076525	235076839	RVG11_RVG4
scaffold-ma1	235077800	235077952	RVG1_RVG4
scaffold-ma1	235082125	235082460	RVG11_RVG1_RVG4
scaffold-ma1	235084343	235084702	RVG11_RVG1_RVG4
scaffold-ma1	235091973	235092243	RVG11_RVG4
scaffold-ma1	235096101	235096768	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	235152026	235152528	RVG11_RVG1_RVG4
scaffold-ma1	235171748	235172447	RVG11_RVG11_RVG1_RVG4
scaffold-ma1	235251661	235251952	RVG11_RVG1_RVG4
scaffold-ma1	235277284	235277432	RVG11_RVG4
scaffold-ma1	235280789	235280902	RVG11_RVG1
scaffold-ma1	235300947	235301274	RVG11_RVG4
scaffold-ma1	235302319	235302687	RVG11_RVG1_RVG4
scaffold-ma1	235353442	235354002	RVG11_RVG1_RVG4
scaffold-ma1	235363444	235364082	RVG11_RVG1_RVG4
scaffold-ma1	235369308	235369746	RVG11_RVG1_RVG4
scaffold-ma1	235461168	235461838	RVG11_RVG1_RVG4
scaffold-ma1	235473896	235474910	RVG11_RVG1_RVG4
scaffold-ma1	235480748	235481318	RVG11_RVG1_RVG4
scaffold-ma1	235500683	235501046	RVG11_RVG1_RVG4
scaffold-ma1	235577342	235577579	RVG11_RVG4
scaffold-ma1	236708404	236708606	RVG11_RVG1_RVG4
scaffold-ma1	236715312	236715450	RVG11_RVG1
scaffold-ma1	236715585	236716165	RVG11_RVG1_RVG4
scaffold-ma1	236716525	236717128	RVG11_RVG1_RVG4
scaffold-ma1	236731029	236731445	RVG11_RVG1_RVG4
scaffold-ma1	236780797	236780958	RVG11_RVG1
scaffold-ma1	236789290	236789443	RVG11_RVG1
scaffold-ma1	236795195	236795593	RVG11_RVG4
scaffold-ma1	236916062	236916221	RVG1_RVG4
scaffold-ma1	236999322	236999723	RVG11_RVG1_RVG4
scaffold-ma1	237007025	237007282	RVG11_RVG4
scaffold-ma1	237037644	237038136	RVG11_RVG1_RVG4
scaffold-ma1	237050650	237050831	RVG11_RVG4
scaffold-ma1	237066657	237067059	RVG11_RVG4
scaffold-ma1	237077318	237078373	RVG11_RVG1_RVG1_RVG4_RVG4
scaffold-ma1	237079900	237080487	RVG11_RVG1_RVG4
scaffold-ma1	237103052	237103764	RVG11_RVG1_RVG4
scaffold-ma1	237166328	237166562	RVG11_RVG1_RVG4
scaffold-ma1	237175034	237175345	RVG11_RVG1_RVG4
scaffold-ma1	237214227	237214935	RVG11_RVG1_RVG4
scaffold-ma1	237231192	237231438	RVG11_RVG1_RVG4
scaffold-ma1	237235003	237235139	RVG1_RVG4
scaffold-ma1	237239272	237239682	RVG11_RVG4
scaffold-ma1	237250002	237250297	RVG11_RVG1_RVG4
scaffold-ma1	237254891	237255078	RVG11_RVG1_RVG4
scaffold-ma1	237274756	237275039	RVG11_RVG1_RVG4
scaffold-ma1	237290316	237290602	RVG11_RVG1_RVG4
scaffold-ma1	237338963	237339190	RVG1_RVG4
scaffold-ma1	237353865	237354612	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	237380331	237381314	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	237391110	237391442	RVG11_RVG1_RVG4
scaffold-ma1	237411237	237412128	RVG11_RVG1_RVG4
scaffold-ma1	237418641	237419269	RVG11_RVG1_RVG4
scaffold-ma1	237514087	237514209	RVG11_RVG1
scaffold-ma1	237515465	237515616	RVG11_RVG1
scaffold-ma1	237766649	237766873	RVG11_RVG1_RVG4
scaffold-ma1	238022672	238022966	RVG11_RVG1
scaffold-ma1	238024946	238025316	RVG11_RVG1_RVG4
scaffold-ma1	238025553	238025875	RVG11_RVG1_RVG4
scaffold-ma1	238049489	238049721	RVG11_RVG1_RVG4
scaffold-ma1	238111830	238112433	RVG11_RVG1_RVG4
scaffold-ma1	238118813	238119056	RVG11_RVG1_RVG4
scaffold-ma1	238357091	238357679	RVG11_RVG1_RVG4
scaffold-ma1	238373554	238374233	RVG11_RVG1_RVG4
scaffold-ma1	238438299	238438977	RVG11_RVG1_RVG4
scaffold-ma1	238439199	238439507	RVG11_RVG1_RVG4
scaffold-ma1	238473891	238474054	RVG11_RVG1
scaffold-ma1	238551804	238552057	RVG11_RVG1_RVG4
scaffold-ma1	238569821	238570010	RVG11_RVG1
scaffold-ma1	238589733	238590017	RVG11_RVG1_RVG4
scaffold-ma1	238615567	238615766	RVG11_RVG1_RVG4
scaffold-ma1	238619766	238621330	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma1	238923858	238924066	RVG11_RVG4
scaffold-ma1	238934698	238935021	RVG11_RVG1_RVG4
scaffold-ma1	239150351	239150525	RVG11_RVG1_RVG4
scaffold-ma1	239191018	239191674	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	239263345	239263649	RVG1_RVG4
scaffold-ma1	239284207	239284460	RVG11_RVG1_RVG4
scaffold-ma1	239321869	239322058	RVG11_RVG1_RVG4
scaffold-ma1	239326100	239326517	RVG11_RVG1_RVG4
scaffold-ma1	239379888	239380393	RVG11_RVG1_RVG4
scaffold-ma1	239433424	239433640	RVG11_RVG1_RVG4
scaffold-ma1	239434032	239434225	RVG11_RVG1_RVG4
scaffold-ma1	239447953	239448596	RVG11_RVG1_RVG4
scaffold-ma1	239478078	239478618	RVG11_RVG1_RVG4
scaffold-ma1	239500045	239500285	RVG11_RVG1_RVG4
scaffold-ma1	239634518	239634873	RVG11_RVG1_RVG4
scaffold-ma1	239637674	239638204	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	239676266	239676559	RVG1_RVG4
scaffold-ma1	239676676	239677153	RVG11_RVG1_RVG4
scaffold-ma1	239707038	239707790	RVG11_RVG11_RVG4
scaffold-ma1	239707826	239708044	RVG11_RVG1
scaffold-ma1	239718487	239718749	RVG11_RVG1_RVG4
scaffold-ma1	239721731	239722237	RVG11_RVG1_RVG4
scaffold-ma1	239771542	239772087	RVG11_RVG1_RVG4
scaffold-ma1	239780329	239780487	RVG11_RVG4
scaffold-ma1	239825180	239825582	RVG11_RVG1_RVG4
scaffold-ma1	239846663	239846816	RVG11_RVG1
scaffold-ma1	239849491	239849625	RVG11_RVG1_RVG4
scaffold-ma1	239888114	239888290	RVG11_RVG1_RVG4
scaffold-ma1	239900873	239901003	RVG11_RVG1
scaffold-ma1	239906946	239907234	RVG11_RVG1_RVG4
scaffold-ma1	240001600	240001986	RVG11_RVG1_RVG4
scaffold-ma1	240099230	240100198	RVG11_RVG1_RVG1_RVG4_RVG4
scaffold-ma1	240129035	240129364	RVG11_RVG1_RVG4
scaffold-ma1	240359483	240359761	RVG11_RVG1_RVG4
scaffold-ma1	240405777	240406362	RVG11_RVG1_RVG4
scaffold-ma1	240423434	240423805	RVG11_RVG1_RVG4
scaffold-ma1	240501955	240502094	RVG11_RVG1
scaffold-ma1	240508912	240509089	RVG11_RVG1
scaffold-ma1	240864351	240864749	RVG11_RVG1_RVG4
scaffold-ma1	241058775	241059245	RVG11_RVG1_RVG4
scaffold-ma1	241117686	241117905	RVG11_RVG1_RVG4
scaffold-ma1	241123855	241124413	RVG11_RVG1_RVG4
scaffold-ma1	241131181	241131350	RVG11_RVG1_RVG4
scaffold-ma1	241134146	241134419	RVG11_RVG1_RVG4
scaffold-ma1	241211144	241211649	RVG11_RVG1_RVG4
scaffold-ma1	241223107	241224248	RVG11_RVG1_RVG1_RVG1_RVG4
scaffold-ma1	241249840	241249999	RVG11_RVG1_RVG4
scaffold-ma1	241284238	241284800	RVG11_RVG1_RVG4
scaffold-ma1	241819395	241819917	RVG11_RVG1_RVG4
scaffold-ma1	241889763	241890366	RVG11_RVG1_RVG4
scaffold-ma1	241919694	241919951	RVG11_RVG1
scaffold-ma1	241971678	241972051	RVG11_RVG1_RVG4
scaffold-ma1	241973638	241973817	RVG11_RVG1_RVG4
scaffold-ma1	241974945	241975197	RVG11_RVG4
scaffold-ma1	242034662	242034885	RVG11_RVG4
scaffold-ma1	242043833	242044073	RVG11_RVG1_RVG4
scaffold-ma1	242066464	242066618	RVG11_RVG1_RVG4
scaffold-ma1	242072620	242072866	RVG11_RVG1_RVG4
scaffold-ma1	242138366	242138575	RVG11_RVG1
scaffold-ma1	242146917	242147111	RVG1_RVG4
scaffold-ma1	242166631	242167103	RVG11_RVG1_RVG4
scaffold-ma1	242171260	242171505	RVG11_RVG1_RVG4
scaffold-ma1	242174894	242175204	RVG11_RVG4
scaffold-ma1	242234867	242235174	RVG11_RVG1_RVG4
scaffold-ma1	242574804	242574999	RVG11_RVG1_RVG4
scaffold-ma1	242670689	242671520	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	242704271	242704402	RVG11_RVG1_RVG4
scaffold-ma1	242710130	242710270	RVG11_RVG1
scaffold-ma1	242716374	242716658	RVG11_RVG1_RVG4
scaffold-ma1	242717718	242718195	RVG11_RVG4
scaffold-ma1	242719974	242720121	RVG11_RVG1_RVG4
scaffold-ma1	242726629	242726854	RVG11_RVG1
scaffold-ma1	242781912	242782097	RVG11_RVG1
scaffold-ma1	242807630	242807943	RVG11_RVG1_RVG4
scaffold-ma1	242849832	242850028	RVG11_RVG1_RVG4
scaffold-ma1	242870004	242870351	RVG11_RVG1_RVG4
scaffold-ma1	242926730	242927156	RVG11_RVG4
scaffold-ma1	243055848	243056334	RVG11_RVG1_RVG4
scaffold-ma1	243139654	243139927	RVG11_RVG4
scaffold-ma1	243144754	243145311	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	243184596	243185168	RVG11_RVG1_RVG4
scaffold-ma1	243185469	243185729	RVG11_RVG1_RVG4
scaffold-ma1	243197311	243197749	RVG1_RVG4
scaffold-ma1	243218454	243218593	RVG11_RVG1
scaffold-ma1	243261115	243261771	RVG11_RVG1_RVG4
scaffold-ma1	243279874	243280173	RVG11_RVG1_RVG4
scaffold-ma1	243296661	243296958	RVG11_RVG1_RVG4
scaffold-ma1	243297692	243298338	RVG11_RVG1_RVG4
scaffold-ma1	243318931	243319160	RVG11_RVG1_RVG4
scaffold-ma1	243362186	243362786	RVG11_RVG1_RVG4
scaffold-ma1	243422004	243422164	RVG11_RVG1
scaffold-ma1	243430267	243430616	RVG11_RVG1_RVG4
scaffold-ma1	243437436	243438042	RVG11_RVG11_RVG4
scaffold-ma1	243460527	243460873	RVG11_RVG4
scaffold-ma1	243462317	243462702	RVG11_RVG1_RVG4
scaffold-ma1	243469052	243469205	RVG1_RVG4
scaffold-ma1	243495729	243495949	RVG11_RVG1_RVG4
scaffold-ma1	243496149	243496966	RVG11_RVG1_RVG4
scaffold-ma1	243512495	243512669	RVG11_RVG1
scaffold-ma1	243612569	243613070	RVG11_RVG1_RVG4
scaffold-ma1	243646229	243646871	RVG11_RVG1_RVG4
scaffold-ma1	243647383	243647675	RVG11_RVG4
scaffold-ma1	243665968	243666155	RVG11_RVG4
scaffold-ma1	243666767	243667021	RVG11_RVG1_RVG4
scaffold-ma1	243691376	243691523	RVG11_RVG1_RVG4
scaffold-ma1	243697653	243697985	RVG11_RVG1_RVG4
scaffold-ma1	243699644	243699797	RVG11_RVG4
scaffold-ma1	243703385	243703808	RVG11_RVG1_RVG4
scaffold-ma1	243705788	243706037	RVG11_RVG4
scaffold-ma1	243714134	243714647	RVG11_RVG1_RVG4
scaffold-ma1	243715366	243715829	RVG11_RVG1_RVG4
scaffold-ma1	243724549	243724786	RVG11_RVG1_RVG4
scaffold-ma1	243742184	243742438	RVG11_RVG1_RVG4
scaffold-ma1	243747442	243748037	RVG11_RVG1_RVG4
scaffold-ma1	243778216	243778452	RVG11_RVG4
scaffold-ma1	243828446	243828576	RVG11_RVG1
scaffold-ma1	243857375	243857552	RVG1_RVG4
scaffold-ma1	244019199	244019529	RVG11_RVG1_RVG4
scaffold-ma1	244032928	244033175	RVG11_RVG4
scaffold-ma1	244071585	244072580	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	244072857	244072970	RVG11_RVG1
scaffold-ma1	244116921	244117117	RVG11_RVG1_RVG4
scaffold-ma1	244126267	244126431	RVG11_RVG1_RVG4
scaffold-ma1	244127555	244128059	RVG11_RVG1_RVG4
scaffold-ma1	244133598	244134094	RVG11_RVG11_RVG4
scaffold-ma1	244153941	244155187	RVG11_RVG1_RVG4
scaffold-ma1	244155982	244156356	RVG11_RVG1_RVG4
scaffold-ma1	244161920	244162293	RVG11_RVG1_RVG4
scaffold-ma1	244194304	244194601	RVG11_RVG1_RVG4
scaffold-ma1	244226509	244226759	RVG11_RVG1_RVG4
scaffold-ma1	244245572	244246175	RVG11_RVG1_RVG4
scaffold-ma1	244278676	244278843	RVG1_RVG4
scaffold-ma1	244283520	244283688	RVG11_RVG1_RVG4
scaffold-ma1	244288160	244288409	RVG11_RVG1_RVG4
scaffold-ma1	244380980	244381123	RVG11_RVG1
scaffold-ma1	244409750	244409920	RVG11_RVG4
scaffold-ma1	244418725	244418881	RVG11_RVG1_RVG4
scaffold-ma1	244478089	244478487	RVG11_RVG1_RVG4
scaffold-ma1	244499245	244499936	RVG11_RVG1_RVG4
scaffold-ma1	244549677	244550087	RVG11_RVG1_RVG4
scaffold-ma1	244575881	244576119	RVG11_RVG1
scaffold-ma1	244582241	244582855	RVG11_RVG1_RVG4
scaffold-ma1	244658561	244658690	RVG1_RVG4
scaffold-ma1	244978951	244979270	RVG11_RVG1_RVG4
scaffold-ma1	245010838	245011007	RVG11_RVG4
scaffold-ma1	245050072	245050195	RVG1_RVG4
scaffold-ma1	245133727	245134062	RVG11_RVG1_RVG4
scaffold-ma1	245269074	245269503	RVG11_RVG1_RVG4
scaffold-ma1	245321055	245321218	RVG11_RVG1_RVG4
scaffold-ma1	245322147	245322423	RVG11_RVG1_RVG4
scaffold-ma1	245322597	245322808	RVG1_RVG4
scaffold-ma1	245323552	245323758	RVG1_RVG4
scaffold-ma1	245324369	245324739	RVG11_RVG1_RVG4
scaffold-ma1	245326865	245327202	RVG11_RVG1_RVG4
scaffold-ma1	245389285	245389494	RVG11_RVG1_RVG4
scaffold-ma1	245688182	245689013	RVG11_RVG1_RVG4_RVG4
scaffold-ma1	245689970	245690272	RVG11_RVG1_RVG4
scaffold-ma1	245976568	245977682	RVG11_RVG1_RVG4_RVG4
scaffold-ma1	245989341	245989468	RVG1_RVG4
scaffold-ma1	246125677	246125893	RVG11_RVG1_RVG4
scaffold-ma1	246196638	246197164	RVG11_RVG1_RVG4
scaffold-ma1	246390177	246390332	RVG1_RVG4
scaffold-ma1	246390822	246391192	RVG11_RVG1_RVG4
scaffold-ma1	246611938	246612319	RVG11_RVG1_RVG4
scaffold-ma1	247138436	247138731	RVG11_RVG4
scaffold-ma1	247160125	247160533	RVG11_RVG1_RVG4
scaffold-ma1	247178101	247178475	RVG11_RVG4
scaffold-ma1	247331342	247331481	RVG11_RVG1
scaffold-ma1	247342917	247343220	RVG11_RVG1_RVG4
scaffold-ma1	247482074	247482564	RVG11_RVG1
scaffold-ma1	247499088	247499576	RVG11_RVG1_RVG4
scaffold-ma1	247510916	247511494	RVG11_RVG1_RVG4
scaffold-ma1	247514079	247514237	RVG11_RVG1_RVG4
scaffold-ma1	247524842	247525049	RVG11_RVG4
scaffold-ma1	247655393	247655650	RVG11_RVG1
scaffold-ma1	247721341	247721635	RVG11_RVG1_RVG4
scaffold-ma1	247739931	247740324	RVG11_RVG1_RVG4
scaffold-ma1	247758353	247758604	RVG1_RVG4
scaffold-ma1	247762293	247763027	RVG11_RVG1_RVG4
scaffold-ma1	247840134	247840362	RVG11_RVG1_RVG4
scaffold-ma1	247843603	247843789	RVG11_RVG4
scaffold-ma1	247904740	247904946	RVG11_RVG1_RVG4
scaffold-ma1	247928031	247928768	RVG11_RVG1_RVG4
scaffold-ma1	247934215	247934376	RVG11_RVG4
scaffold-ma1	247942530	247942792	RVG11_RVG1_RVG4
scaffold-ma1	248003376	248003492	RVG1_RVG4
scaffold-ma1	248008648	248008880	RVG11_RVG1_RVG4
scaffold-ma1	248019959	248020134	RVG11_RVG1_RVG4
scaffold-ma1	248021084	248021361	RVG1_RVG4
scaffold-ma1	248035812	248036215	RVG11_RVG1_RVG4
scaffold-ma1	248042620	248042868	RVG11_RVG1_RVG4
scaffold-ma1	248051337	248051501	RVG11_RVG1_RVG4
scaffold-ma1	248063172	248063300	RVG11_RVG4
scaffold-ma1	248065269	248066204	RVG11_RVG1_RVG4
scaffold-ma1	248144543	248144897	RVG11_RVG1_RVG4
scaffold-ma1	248245562	248245902	RVG11_RVG4
scaffold-ma1	248303960	248304135	RVG11_RVG1
scaffold-ma1	248581965	248582085	RVG11_RVG1_RVG4
scaffold-ma1	248938648	248938813	RVG11_RVG1_RVG4
scaffold-ma1	249010760	249011071	RVG11_RVG1_RVG4
scaffold-ma1	249087109	249087615	RVG11_RVG1_RVG4
scaffold-ma1	249089465	249090104	RVG11_RVG1_RVG4
scaffold-ma1	249107568	249108369	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	249118624	249119521	RVG11_RVG1_RVG4
scaffold-ma1	249190373	249190829	RVG11_RVG1_RVG4
scaffold-ma1	249233464	249233580	RVG11_RVG1
scaffold-ma1	249407277	249407699	RVG11_RVG1_RVG4
scaffold-ma1	249428629	249428859	RVG11_RVG1_RVG4
scaffold-ma1	249439118	249439683	RVG11_RVG1_RVG4
scaffold-ma1	249463206	249463720	RVG11_RVG1_RVG4
scaffold-ma1	249536836	249537022	RVG11_RVG1
scaffold-ma1	249541760	249542734	RVG11_RVG1_RVG4
scaffold-ma1	249565079	249566162	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	249600047	249600591	RVG11_RVG1_RVG4
scaffold-ma1	249660686	249660917	RVG11_RVG1_RVG4
scaffold-ma1	249695842	249696365	RVG11_RVG1_RVG4
scaffold-ma1	249707839	249707994	RVG11_RVG1
scaffold-ma1	249761149	249761830	RVG11_RVG1_RVG4
scaffold-ma1	249815452	249815829	RVG11_RVG4
scaffold-ma1	249840351	249840495	RVG11_RVG1
scaffold-ma1	249870458	249871290	RVG11_RVG1_RVG4
scaffold-ma1	249904787	249905402	RVG11_RVG1_RVG4
scaffold-ma1	249915672	249915880	RVG11_RVG1_RVG4
scaffold-ma1	249998752	249999086	RVG11_RVG1_RVG4
scaffold-ma1	250011954	250012127	RVG11_RVG1_RVG4
scaffold-ma1	250012854	250013067	RVG11_RVG1_RVG4
scaffold-ma1	250065250	250065831	RVG11_RVG1_RVG4
scaffold-ma1	250065962	250066218	RVG11_RVG1
scaffold-ma1	250066315	250066907	RVG11_RVG4
scaffold-ma1	250161273	250161482	RVG11_RVG1_RVG4
scaffold-ma1	250196807	250197159	RVG11_RVG4
scaffold-ma1	250203232	250203597	RVG11_RVG1_RVG4
scaffold-ma1	250204172	250204597	RVG11_RVG4
scaffold-ma1	250219158	250219929	RVG11_RVG1_RVG4
scaffold-ma1	250220098	250220325	RVG11_RVG4
scaffold-ma1	250245304	250245917	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	250280837	250281595	RVG11_RVG1_RVG4
scaffold-ma1	250296395	250296677	RVG11_RVG4
scaffold-ma1	250306073	250307257	RVG11_RVG11_RVG1_RVG1_RVG1_RVG4
scaffold-ma1	250307784	250308109	RVG11_RVG1_RVG4
scaffold-ma1	250341019	250341613	RVG11_RVG1_RVG4
scaffold-ma1	250342116	250342312	RVG11_RVG1_RVG4
scaffold-ma1	250369418	250369665	RVG11_RVG4
scaffold-ma1	250395100	250395225	RVG1_RVG4
scaffold-ma1	250396986	250397203	RVG11_RVG1_RVG4
scaffold-ma1	250468153	250469011	RVG11_RVG11_RVG1_RVG1_RVG1_RVG4
scaffold-ma1	250469561	250470212	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	250472848	250473154	RVG11_RVG1_RVG4
scaffold-ma1	250473477	250473647	RVG11_RVG1_RVG4
scaffold-ma1	250500678	250500854	RVG11_RVG1
scaffold-ma1	250576181	250576415	RVG11_RVG1
scaffold-ma1	250576989	250577511	RVG11_RVG1_RVG4
scaffold-ma1	250582972	250583122	RVG11_RVG1
scaffold-ma1	250588084	250588215	RVG11_RVG1_RVG4
scaffold-ma1	250596511	250597334	RVG11_RVG1_RVG4
scaffold-ma1	250627677	250628185	RVG11_RVG1_RVG4
scaffold-ma1	250628285	250628939	RVG11_RVG1_RVG4
scaffold-ma1	250637469	250638022	RVG11_RVG1_RVG1_RVG4
scaffold-ma1	250660871	250661202	RVG11_RVG1_RVG4
scaffold-ma1	250737822	250738127	RVG11_RVG1_RVG4
scaffold-ma1	250854920	250855171	RVG11_RVG1_RVG4
scaffold-ma1	251031205	251031489	RVG11_RVG1_RVG4
scaffold-ma1	251032586	251032753	RVG11_RVG1_RVG4
scaffold-ma1	251113514	251113645	RVG1_RVG4
scaffold-ma1	251159634	251159930	RVG11_RVG1
scaffold-ma1	251168211	251168326	RVG11_RVG1
scaffold-ma1	251169240	251169519	RVG11_RVG1_RVG4
scaffold-ma1	251221458	251222177	RVG11_RVG1_RVG4
scaffold-ma1	251263871	251264379	RVG11_RVG1_RVG4
scaffold-ma1	251319964	251320233	RVG11_RVG1_RVG4
scaffold-ma1	251351103	251351319	RVG11_RVG4
scaffold-ma1	251364328	251365115	RVG11_RVG1_RVG4
scaffold-ma1	251365730	251365922	RVG11_RVG1_RVG4
scaffold-ma1	251372360	251372872	RVG11_RVG1_RVG4
scaffold-ma1	251377944	251378281	RVG11_RVG1_RVG4
scaffold-ma1	251411881	251412518	RVG11_RVG1_RVG4
scaffold-ma1	251435433	251435594	RVG11_RVG1
scaffold-ma1	251487439	251487788	RVG11_RVG4
scaffold-ma1	251491533	251491861	RVG11_RVG1_RVG4
scaffold-ma1	251493396	251493569	RVG11_RVG1
scaffold-ma1	251505721	251506025	RVG11_RVG1_RVG4
scaffold-ma1	251654188	251654573	RVG11_RVG4
scaffold-ma1	251666251	251666423	RVG1_RVG4
scaffold-ma1	251683479	251683862	RVG11_RVG1_RVG4
scaffold-ma1	251704028	251704571	RVG11_RVG4
